ID;Estado;Cidade;Nome;Categoria;Endereco;Site;Fonte;Telefones;Emails;WhatsApp;Instagram;Facebook;LinkedIn;Distancia (km)
16262;RS;Esteio;"RS: Reprodução assistida permite registro duplamente materno ...";REPRODUCAO_HUMANA;"";https://www.anoreg.org.br/site/rs-reproducao-assistida-permite-registro-duplamente-materno-de-filhos/;serper;"1901225300,68676865636,74694667686";"";"";"instagram.com/branoreg";"facebook.com/anoregbr";"";299
16271;RS;Esteio;"Fertilização In Vitro (FIV) Clássica";REPRODUCAO_HUMANA;"";https://www.clinicabiofert.com.br/fertilizacaoinvitro.php;serper;"27998679521,55279813626,55279986795";"contato@clinicabiofert.com.br";"api.whatsapp.com/send?phone=5527981362603,api.whatsapp.com/send?phone=5527998679521";"instagram.com/clinicabiofert";"facebook.com/CLINICABIOFERT";"";299
16272;RS;Esteio;"Unidade Esteio › Laboratórios | Fleury Medicina e Saúde";OUTROS;"";https://www.weinmann.com.br/unidades/weinmann-esteio;serper;"1441969335,55514004308";"";"api.whatsapp.com/send?phone=555140043080";"instagram.com/laboratorioweinmann";"facebook.com/LaboratorioWeinmann";"";299
16275;RS;Esteio;"Alta Genetics | Brasil";LABORATORIO_GENETICA;"";https://altagenetics.com.br/;serper;"";"";"";"";"";"";299
16277;RS;Esteio;"Unidades de Atendimento";OUTROS;"";https://fleminglab.com.br/atendimento-unidades-de-atendimento.cshtml;serper;"555130653488,55513065388,555130653888";"";"api.whatsapp.com/send?phone=555130653888";"instagram.com/fleming_laboratorio";"facebook.com/fleminglaboratorio";"linkedin.com/company/22296020";299
16279;RS;Esteio;"CENTRO ESPECIALIZADO DE CITOLOGIA LTDA - Esteio";OUTROS;"";https://www.guiamais.com.br/esteio-rs/hospitais-e-laboratorios/laboratorios-de-analises-clinicas/8673419-6/centro-especializado-de-citologia-ltda;serper;"5134590940";"";"";"instagram.com/guiamaisempresas";"facebook.com/empresasguiamais";"linkedin.com/company/guiamais";299
16283;RS;Esteio;"Ecom Ecografia Médica";OUTROS;"";https://www.sidiltda.com.br/unidades/interna/ecom-ecografia-medica-15;serper;"";"";"";"";"";"";299
16284;RS;Esteio;"CEC LABORATORIOS INTEGRADOS POSTO DE COLETA";OUTROS;"";https://consultacnes.com/estabelecimento/5699258-cec-laboratorios-integrados-posto-de-coleta-esteio-rs;serper;"17405891418,84829340899";"";"";"";"";"";299
16287;RS;Esteio;"Exames e Procedimentos";OUTROS;"";https://valiere.com.br/exames-e-procedimentos/;serper;"55513191799";"";"";"instagram.com/clinicasvaliere";"facebook.com/clinicavaliere";"";299
16291;RS;Esteio;"Esteio passa a contar com Laboratório Qualitá e Estância ...";OUTROS;"";https://www.laboratorioqualita.com.br/novidades/esteio-passa-a-contar-com-laboratorio-qualita-e-estancia-velha-recebe-novas-instalacoes/9;serper;"";"";"";"";"";"";299
16302;RS;Esteio;"Masi Laboratório";OUTROS;"";https://www.masilab.com.br/;serper;"5133466100,55513346610,555133466100";"laboratorio@masilab.com.br";"api.whatsapp.com/send?phone=555133466100";"instagram.com/masilaboratorio";"facebook.com/MasiLaboratorio";"linkedin.com/company/masilaboratorio";299
16304;RS;Esteio;"Analises Clinicas Exames Laboratoriais em Esteio - RS";OUTROS;"";https://www.valesaude.com.br/rede/exames/analises-clinicas-exames-laboratoriais/esteio/rs/;serper;"55113003025";"";"wa.me/551130030256";"instagram.com/valesaudeoficial";"facebook.com/valesaudeoficial";"linkedin.com/company/valesaude";299
16309;RS;Passo Fundo;"Reprodução Assistida ajuda mulheres a serem mães após ...";REPRODUCAO_HUMANA;"";https://gerarte.med.br/reproducao-assistida-ajuda-mulheres-a-serem-maes-apos-cancer-de-mama/;serper;"";"";"";"";"";"";149
16310;RS;Passo Fundo;"Centro de Reprodução Humana Brasil Passo Fundo";REPRODUCAO_HUMANA;"";https://redlara.com/centro.asp?USIM5=106;serper;"52462624405";"info@redlara.com";"";"instagram.com/redlaraoficial";"";"";149
16313;RS;Passo Fundo;"Fertilização In Vitro - Clínica Genesis – Reprodução Humana";REPRODUCAO_HUMANA;"";https://genesispf.com.br/fertilizacao-in-vitro/;serper;"6229669754";"atendimento@genesispf.com.br";"";"instagram.com/clinicagenesispf";"facebook.com/genesispassofundo";"";149
16314;RS;Passo Fundo;"Procedimentos - Clínica Genesis – Reprodução Humana";REPRODUCAO_HUMANA;"";https://genesispf.com.br/procedimentos/;serper;"32030356975,55549914020,6229669754";"atendimento@genesispf.com.br";"wa.me/5554991402068";"instagram.com/clinicagenesispf";"facebook.com/genesispassofundo";"";149
16317;RS;Passo Fundo;"Sobre - Genesis Clínica de Reprodução Humana";REPRODUCAO_HUMANA;"";https://antigo.genesispf.com.br/sobre/;serper;"5433110423,5433116599,54991402068";"atendimento@genesispf.com.br";"wa.me/5554991402068";"instagram.com/clinicagenesispf";"facebook.com/genesispassofundo";"";149
16318;RS;Passo Fundo;"Dra. Helena Fauth, Inseminação, Fertilização | Passo Fundo";REPRODUCAO_HUMANA;"";https://gerarte.med.br/clinica/;serper;"";"";"";"";"";"";149
16322;RS;Passo Fundo;"Exames de Citometria de Fluxo e Citogenética - Passo Fundo";LABORATORIO_GENETICA;"";https://hsvp.com.br/exame/130/exames-de-patologia-e-genetica;serper;"5421034131,5430452000,5433164000";"";"wa.me/555433164000";"instagram.com/hospitalhsvp";"facebook.com/HSVPPF";"linkedin.com/company/hsvppf";149
16323;RS;Passo Fundo;"laboratório";OUTROS;"";https://www.atsibrasil.com.br/laboratorio;serper;"";"contato@atsibrasil.com.br";"";"";"";"";149
16325;RS;Passo Fundo;"Médica Geneticista § Como o Exame é Realizado";OUTROS;"";https://danielekonzen.com.br/o-exame;serper;"05433113361,55519766017,55519951045";"konzedaniele@gmail.com";"api.whatsapp.com/send?phone=555197660176,api.whatsapp.com/send?phone=5551995104511";"instagram.com/dra.danielekonzen";"";"";149
16329;RS;Passo Fundo;"AFK Imunotech: Soluções em Biotecnologias Passo Fundo";OUTROS;"";https://www.afkimunotech.com.br/site/;serper;"54996795556,55549967955";"contato@afkimunotech.com.br";"";"";"";"";149
16333;RS;Passo Fundo;"Andrologia";LABORATORIO_ANDROLOGIA;"";https://drluizpedrourologia.com.br/tratamentos/andrologia/;serper;"54999244952,55549992449";"";"wa.me/5554999244952";"instagram.com/luizpedrourologista,instagram.com/p";"facebook.com/luizpedro.palmahendges";"";149
16335;RS;Passo Fundo;"Dr. Luiz Pedro Palma Hendges – Urologia e Andrologia ...";LABORATORIO_ANDROLOGIA;"";https://drluizpedrourologia.com.br/;serper;"54999244952,55549992449";"";"wa.me/5554999244952";"instagram.com/luizpedrourologista,instagram.com/p";"facebook.com/luizpedro.palmahendges";"";149
16338;RS;Passo Fundo;"andrologia e medicina sexual";LABORATORIO_ANDROLOGIA;"";https://urologiadrmarcelojusto.med.br/andrologia_e_medicina_sexual;serper;"54999843979,55549990525,55549998439";"";"";"instagram.com/drmarcelojusto,instagram.com/drmarcelojusto_urologia";"facebook.com/clinicaurologicadrmarcelojusto";"";149
16339;RS;Passo Fundo;"SAU Passo Fundo - Serviço Avançado de Urologia";LABORATORIO_ANDROLOGIA;"";https://saupassofundo.com.br/;serper;"5433172220,54991130878";"sauurologiapf@gmail.com";"";"instagram.com/sauurologia";"facebook.com/SAUurologia";"";149
16340;RS;Passo Fundo;"Procedimentos";OUTROS;"";https://drmuriloxavier.com.br/procedimentos/;serper;"5433313804,54999182221,54999313804";"";"api.whatsapp.com/send?phone=54999182221,api.whatsapp.com/send?phone=54999313804";"instagram.com/dr.muriloxavier";"facebook.com/drmuriloxavier";"linkedin.com/in/murilo-xavier-5ba158128";149
16342;RS;Passo Fundo;"Laboratório Popular - Passo Fundo, RS";LABORATORIO_ANALISES;"";https://www.laboratoriopopularpf.com.br/;serper;"43142812000,55543048040";"";"wa.me/555430480400";"";"";"";149
16343;RS;Passo Fundo;"Laboratório Santa Rita de Cássia – Laboratório";LABORATORIO_ANALISES;"";https://labsantaritadecassia.com.br/;serper;"5436012003,5436221141,54981039117";"labsantaritapf@hotmail.com";"wa.me/5554981039117";"instagram.com/labsantaritadecassia";"facebook.com/labsantaritadecassia";"";149
16344;RS;Passo Fundo;"Laboratório Unidos - Passo Fundo";OUTROS;"";https://laboratoriounidos.com.br/;serper;"";"";"";"instagram.com/laboratorio.unidos";"facebook.com/laboratoriounidospf";"";149
16346;RS;Passo Fundo;"Lavoisier Labcenter - O Laboratório";LABORATORIO_ANALISES;"";https://lavoisierlabcenter.com.br/laboratorio;serper;"5433172508,5436325382,5498411526";"";"api.whatsapp.com/send?phone=555436325382,api.whatsapp.com/send?phone=5554984115263";"";"";"";149
16351;RS;Passo Fundo;"Soluções em Diagnósticos Passo Fundo";OUTROS;"";https://www.afkimunotech.com.br/site/quem-somos/;serper;"54996795556,55549967955";"contato@afkimunotech.com.br";"";"";"";"";149
16352;RS;Passo Fundo;"Biologia Molecular | laboratoriodiavet";OUTROS;"";https://www.laboratoriodiavet.com/biologia-molecular;serper;"5433151550,54999171550";"";"";"instagram.com/laboratoriodiavet";"";"";149
16353;RS;Passo Fundo;"ECHOUS Diagnósticos Avançados | Clínica, Ultrassonografia ...";OUTROS;"";https://www.echous.com.br/;serper;"5436227399";"clinica@echous.com.br,echous@echous.com.br";"";"instagram.com/clinicaechous";"facebook.com/clinicaechous";"linkedin.com/in/marciogbrandao";149
16355;RS;Passo Fundo;"ID NOW, A Tecnologia que Salva Vidas.";LABORATORIO_GENETICA;"";https://clinicadopulmao.med.br/id-now-a-tecnologia-que-salva-vidas/;serper;"5433116711";"";"";"instagram.com/clinicadopulmao";"facebook.com/clinica.dopulmao";"";149
16360;SC;Porto União;"Acesso Facilitado para Tratamentos de Infertilidade";REPRODUCAO_HUMANA;"";https://projetomaternus.org/estrutura/;serper;"05133300034,5133300034,55519813567";"contato@projetomaternus.org";"api.whatsapp.com/send?phone=5551981356722";"instagram.com/projetomaternus";"facebook.com/projetomaternus";"";111
16361;SC;Porto União;"Gerar Vida";REPRODUCAO_HUMANA;"";https://clinicagerarvida.com.br/;serper;"";"";"";"";"";"";111
16363;SC;Porto União;"Fertilização In Vitro (FIV): Como Funciona e Custo";REPRODUCAO_HUMANA;"";https://clinicagera.com.br/tratamentos/fertilizacao-in-vitro-ou-fiv/;serper;"11950635906,55119506359";"contato@clinicagera.com.br";"wa.me/5511950635906";"instagram.com/clinicagera";"facebook.com/clinicagera";"";111
16369;SC;Porto União;"Fertilização in vitro – FIV";REPRODUCAO_HUMANA;"";https://insemine.com/tratamentos/fertilizacao-in-vitro-fiv/;serper;"55519939765,5551993976504";"";"api.whatsapp.com/send?phone=5551993976504,wa.me/";"instagram.com/clinicainsemine";"facebook.com/insemine";"";111
16376;SC;Porto União;"Porto União";OUTROS;"";https://sindemcoocred.com.br/porto-uniao/;serper;"4733786957";"contato@sindemcoocred.com.br";"";"";"";"";111
16381;SC;Porto União;"ICBAS - Laboratório de Citogenética";LABORATORIO_GENETICA;"";https://sigarra.up.pt/icbas/pt/uni_geral.unidade_view?pv_unidade=78;serper;"";"";"";"";"";"";111
16382;SC;Porto União;"LAB.DR. WILLY CARLOS JUNG-PORTO UNIAO/SC ( ...";OUTROS;"";https://www.sodretox.com.br/produto/exame-toxicologico-porto-uniao-sc-labdr-willy-carlos-jung-porto-uniaosc-cnh-empregado-clt-concurso-publico;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";111
16383;SC;Porto União;"Assessoria Científica - NEUROGENE";OUTROS;"";https://neurogene.com.br/site/assessoria-cientifica/;serper;"4832230229,48998644498";"labneurogene@gmail.com,labneurogene@neurogene.com.br,labneurogene@yahoo.com.br";"";"instagram.com/labneurogene";"facebook.com/Labneurogene";"";111
16385;SC;Porto União;"Análises Clínicas - Laboratório Cacar ...";LABORATORIO_ANALISES;"";https://inmedi.com.br/analises-clinicas/;serper;"4235217400";"";"";"instagram.com/inmedipu";"facebook.com/inmedipu";"";111
16386;SC;Porto União;"Bruno Muller » Cirurgia Geral e Urologia";OUTROS;"";https://urologistadrbrunomuller.com.br/;serper;"554235226410";"contato@urologistadrbrunomuller.com.br";"";"instagram.com/bruno.muller77";"facebook.com/urologistadrbrunomuller";"";111
16387;SC;Porto União;"Dr. Christian L. Artner: Home";OUTROS;"";http://www.urologiadrchristian.med.br/;serper;"4235228804,42999589383,55429958938";"9958-9383contato@urologiadrchristian.med.br,contato@urologiadrchristian.med.br";"wa.me/554299589383";"";"facebook.com/Dr";"";111
16388;SC;Porto União;"Urologista em Porto União - SC | Valores Reduzidos";OUTROS;"";https://medprev.online/especialidades/urologista-em-porto-uniao-sc/;serper;"";"";"";"";"";"";111
16389;SC;Porto União;"Os 10 Urologistas mais indicados em Porto União SC";OUTROS;"";https://www.boaconsulta.com/especialistas/urologistas/porto-uniao-sc;serper;"";"";"";"instagram.com/boaconsulta";"facebook.com/boaconsultabr";"";111
16394;SC;Porto União;"Oncologia Personalizada";OUTROS;"";https://www.oncomedi.com.br/?page_id=351;serper;"4235217427";"";"";"";"";"";111
16395;SC;Porto União;"Xmedi | Diagnósticos por imagem";OUTROS;"";http://xmedi.com.br/;serper;"4235215050,4235217410";"atendimento@xmedi.com.br";"";"";"";"";111
16396;SC;Porto União;"Laboratório Galileu";OUTROS;"";http://laboratoriogalileu.com.br/;serper;"";"";"";"";"";"";111
16399;SC;Porto União;"LABORATORIO DE ANALISES CLINICAS DR. WILLY ...";OUTROS;"";https://empresas.serasaexperian.com.br/consulta-gratis/LABORATORIO-DE-ANALISES-CLINICAS-DR-WILLY-CARLOS-JUNG-LTDA-83145771000102;serper;"29397972722";"";"";"instagram.com/serasa_experian";"facebook.com/serasaexperian";"linkedin.com/company/serasaexperian";111
16400;SC;Porto União;"Resultados dos seus Exames I Laboratório de Análises ...";LABORATORIO_ANALISES;"";https://www.labwilly.com.br/resultados;serper;"4235224888,42991554888,55429915548";"atendimento@labwcj.com.br,atendimento@labwcj.com.brCRF";"api.whatsapp.com/send?phone=5542991554888";"instagram.com/laboratorioswilly";"facebook.com/lacwcj";"";111
16410;RS;Gravataí;"liminar garante a moradora de Gravataí (RS) fertilização in ...";REPRODUCAO_HUMANA;"";https://www.trf4.jus.br/trf4/controlador.php?acao=noticia_visualizar&id_noticia=22794;serper;"";"";"wa.me/";"";"facebook.com/sharer.php";"";312
16411;RS;Gravataí;"Seu Médico - MARCELO LEONE DE SOUZA LIMA";REPRODUCAO_HUMANA;"";https://www.hospitalmoinhos.org.br/institucional/seuMedico/detalhes/marcelo-leone-de-souza-lima-18090;serper;"5133143300,5133143434";"";"api.whatsapp.com/send?phone=5133143434";"instagram.com/hospitalmoinhosdevento";"facebook.com/HospitalMoinhos";"linkedin.com/company/hospital-moinhos-de-vento";312
16412;RS;Gravataí;"Artigo – Reprodução assistida e o registro de nascimento";REPRODUCAO_HUMANA;"";https://www.tabelionatobarnabe.com.br/noticias/2023/artigo-reproducao-assistida-e-o-registro-de-nascimento-por-lara-lemucchi-cruz-moreira-e-izaias-g.-ferro-junior?page=5;serper;"5134901160,5134902627,51995451144";"";"";"";"";"";312
16413;RS;Gravataí;"Inseminação Artificial em Gravataí / RS";OUTROS;"";https://www.clinicaconsulta.com.br/inseminacao-artificial-em-gravatai-rs;serper;"";"";"";"instagram.com/clinicaconsulta";"";"";312
16421;RS;Gravataí;"Unidade Gravataí › Laboratórios | Fleury Medicina e Saúde";OUTROS;"";https://www.weinmann.com.br/unidades/weinmann-gravatai;serper;"1441969335,55514004308";"";"api.whatsapp.com/send?phone=555140043080";"instagram.com/laboratorioweinmann";"facebook.com/LaboratorioWeinmann";"";312
16424;RS;Gravataí;"Laboratório Núcleo – nucleo - Gravataí";OUTROS;"";https://www.nucleoanalisesclinicas.com.br/nucleo/;serper;"5130423230,5134881923,51998916461";"";"wa.me/5551998916461";"instagram.com/NUCLEOLAB";"facebook.com/nucleoanalisesclinicas";"";312
16426;RS;Gravataí;"Analises Clinicas Exames Laboratoriais em Gravataí - RS";LABORATORIO_ANALISES;"";https://www.valesaude.com.br/rede/exames/analises-clinicas-exames-laboratoriais/gravatai/rs/;serper;"55113003025";"";"wa.me/551130030256";"instagram.com/valesaudeoficial";"facebook.com/valesaudeoficial";"linkedin.com/company/valesaude";312
16427;RS;Gravataí;"Laboratório Endocrimeta - Gravataí - Millenarium";OUTROS;"";https://endocrimeta.com.br/millenarium/;serper;"5132241788,55513224178,55519851713";"";"";"instagram.com/endocrimetalaboratorio";"facebook.com/endocrimetalaboratorio";"linkedin.com/company/grupowp";312
16428;RS;Gravataí;"Laboratório Núcleo - Gravataí";OUTROS;"";https://www.nucleoanalisesclinicas.com.br/;serper;"5130423230,5134881923,51998916461";"";"wa.me/5551998916461";"instagram.com/NUCLEOLAB";"facebook.com/nucleoanalisesclinicas";"";312
16439;RS;Gravataí;"Espermograma em Gravataí - RS";OUTROS;"";https://www.valesaude.com.br/rede/exames/espermograma/gravatai/rs/;serper;"55113003025";"";"wa.me/551130030256";"instagram.com/valesaudeoficial";"facebook.com/valesaudeoficial";"linkedin.com/company/valesaude";312
16441;RS;Gravataí;"Laboratórios De Análises Clínicas em Gravataí - RS";LABORATORIO_ANALISES;"";https://medguias.com.br/especialistas/rs/anuncios/?cidade=Gravata%C3%AD&especialista=Laborat%C3%B3rios%20de%20An%C3%A1lises%20Cl%C3%ADnicas;serper;"";"";"";"";"";"";312
16442;RS;Gravataí;"Fertilidade Masculina e Feminina";OUTROS;"";https://www.laboratoriomontserrat.com.br/servico/fertilidade-masculina-e-feminina;serper;"5132223000,5137853000,51992473001";"contato@laboratoriomontserrat.com.br";"api.whatsapp.com/send?phone=5551974009700,api.whatsapp.com/send?phone=5551992473001";"instagram.com/laboratoriomontserrat";"facebook.com/LaboratorioMontserrat";"";312
16443;RS;Gravataí;"Exames de Biologia Molecular";OUTROS;"";https://www.citoclin.com.br/exames-de-biologia-molecular;serper;"5132259995,5134287075,5134841533";"";"api.whatsapp.com/send?phone=5551984006175";"instagram.com/laboratorio.citoclin";"facebook.com/olaboratoriocitoclin";"";312
16448;RS;Gravataí;"Unidades Gravatai";OUTROS;"";https://www.fontanalaboratorioclinico.com.br/unidades-gravatai-2/;serper;"";"";"";"instagram.com/fontana.laboratorios";"facebook.com/fontanalaboratorioclinico";"";312
16453;RS;Gravataí;"Laboratório LA PLACE - Gravataí";LABORATORIO_ANALISES;"";https://www.laplacelab.com.br/;serper;"";"";"";"";"";"";312
16459;PR;Quitandinha;"Ginecologista e Obstetra que atendem Unimed em Quitandinha ...";REPRODUCAO_HUMANA;"";https://agenda.app.br/ginecologista-e-obstetra/quitandinha-pr/unimed;serper;"";"";"";"";"";"";246
16468;PR;Quitandinha;"Infertilidade: conheça as formas de tratamento";REPRODUCAO_HUMANA;"";https://paranaclinicas.com.br/noticias/infertilidade-conheca-as-formas-de-tratamento/;serper;"";"";"";"instagram.com/paranaclinicas";"facebook.com/paranaclinicas";"linkedin.com/company/3612072";246
16473;PR;Quitandinha;"Obstetrícia Quitandinha – Drª Joslaine Lamoglia";OUTROS;"";https://drajoslainelamoglia.com.br/ginecologista/obstetricia-quitandinha/;serper;"4134025235,4136180043";"";"";"instagram.com/drajoslainelamoglia";"facebook.com/drajoslainelamoglia";"";246
16476;PR;Quitandinha;"Os Laboratórios de Analises Clinicas, Patológicas ...";LABORATORIO_ANALISES;"";https://www.acessomedico.com.br/laboratorios-de-analises-clinicas,-patologicas,-toxicologicas-e-dna/pinhais;serper;"55419987592";"";"api.whatsapp.com/send?phone=5541998759270";"instagram.com/guiaacessomedico";"facebook.com/guiaacessomedico";"linkedin.com/company/acesso-m";246
16480;PR;Quitandinha;"LABORATORIO BIOCLIN - Quitandinha";OUTROS;"";https://www.exametoxicologico.com.br/laboratorios/laboratorio-bioclin/;serper;"4136232110,55119458905,554136232110";"";"wa.me/5511945890504";"";"facebook.com/toxicologiapardini.exametoxicologico";"";246
16484;PR;Quitandinha;"LABORATÓRIO BIOCLIN";OUTROS;"";https://www.bioclin.uniexames.com.br/;serper;"4135400410,41984351147";"";"";"";"";"";246
16486;PR;Quitandinha;"Bioclin Laboratório - PR - Unidade de Apoio Diagnose e Terapia";OUTROS;"";https://cebes.com.br/bioclin-laboratorio-6044077/;serper;"41212060440";"";"";"";"";"";246
16488;PR;Quitandinha;"Bioclin Laboratorio de Analises Clinicas - QUITANDINHA";OUTROS;"";https://www.apontador.com.br/local/pr/quitandinha/laboratorios/C406928F3C045Z0458/bioclin_laboratorio_de_analises_clinicas.html;serper;"554136231411,61676669656,67486978676";"";"";"instagram.com/apontador.com.br";"facebook.com/apontador";"linkedin.com/company/apontador";246
16492;PR;Quitandinha;"Contact | Laboratório de Citogenética Animal e Mutagênese ...";LABORATORIO_GENETICA;"";https://labmuta.wordpress.com/contact/;serper;"";"";"";"";"";"";246
16493;PR;Quitandinha;"Contato - LABORATÓRIO BIOCLIN";OUTROS;"";https://bioclin.uniexames.com.br/site/contato;serper;"4135400410,41984351147";"";"";"";"";"";246
16498;PR;Quitandinha;"Médicos em Quitandinha/PR";OUTROS;"";https://www.catalogo.med.br/e/em-quitandinha-pr;serper;"";"";"";"";"";"";246
16501;PR;Quitandinha;"Laban Laboratorio de Analises Clinicas em Quitandinha, PR";OUTROS;"";https://www.econodata.com.br/consulta-empresa/02732465000162-natrium-laboratorio-de-analises-clinicas-ltda;serper;"02732465000,63531392000,63534169000";"";"";"";"";"";246
16502;PR;Quitandinha;"Login - LABORATÓRIO BIOCLIN";OUTROS;"";https://www.bioclin.uniexames.com.br/logins/login;serper;"4135400410,41984351147";"";"";"";"";"";246
16503;PR;Quitandinha;"MATOS LABORATORIO DE ANALISES CLINICAS LTDA";OUTROS;"";https://empresas.serasaexperian.com.br/consulta-gratis/MATOS-LABORATORIO-DE-ANALISES-CLINICAS-LTDA-ME-08381771000188;serper;"29397972722";"";"";"instagram.com/serasa_experian";"facebook.com/serasaexperian";"linkedin.com/company/serasaexperian";246
16515;PR;Bocaiúva do Sul;"Inseminação artificial: Quando fazer?";OUTROS;"";https://hospitalmaracana.com.br/saude-materna-e-bem-estar/inseminacao-artificial-quando-fazer/;serper;"2036755500,4136755500,554136755500";"";"api.whatsapp.com/send?phone=554136755500";"instagram.com/maternidadealtomaracana";"facebook.com/HospitalMaternidadeAltoMaracana";"";323
16516;PR;Bocaiúva do Sul;"Osmar Alécio Cordeiro Henriques - Revista Saúde";REPRODUCAO_HUMANA;"";https://www.rsaude.com.br/guia-medico-e-profissionais/profissional/osmar-alecio-cordeiro-henriques/41352;serper;"55439993519";"crhlondrina@hotmail.com";"api.whatsapp.com/send?phone=5543999351945";"";"facebook.com/reproducaolondrina";"";323
16520;PR;Bocaiúva do Sul;"Bocaiuva Do Sul-PR - METROLAB LABORATORIO DE ...";OUTROS;"";https://www.sodretox.com.br/exame-toxicologico-bocaiuva-do-sul-pr-metrolab-laboratorio-de-analises-clinicas-bocaiuva-do-sulpr-cnh-empregado-clt-concurso-publico?sku=TOXPRBOCCNH4292822CV;serper;"08007778547";"";"";"instagram.com/sodrelaboratorio";"facebook.com/sodrelaboratorio";"";323
16521;PR;Bocaiúva do Sul;"Unidade Bocaiúva do Sul";OUTROS;"";https://www.metrolab.com.br/unidade-bocaiuva-do-sul/;serper;"4136563201,41999667277,55419985858";"metrolab@metrolab.com.br";"api.whatsapp.com/send?phone=5541998585859,wa.me/";"";"";"";323
16526;PR;Bocaiúva do Sul;"METROLAB BOCAIUVA - Bocaiúva do Sul - Toxicologia Pardini";OUTROS;"";https://www.exametoxicologico.com.br/laboratorios/metrolab-3/;serper;"4199858585,55119458905,5541998585859";"";"wa.me/5511945890504";"";"facebook.com/toxicologiapardini.exametoxicologico";"";323
16532;PR;Bocaiúva do Sul;"DGLab | Testes Genéticos";OUTROS;"";https://dglab.com.br/;serper;"16997759940,5516997759940";"atendimento@dglab.com.br";"";"instagram.com/dglabdna";"";"linkedin.com/company/dglabdna";323
16543;PR;Bocaiúva do Sul;"Laban em Bocaiúva do Sul, PR - 72.082.043/0010-65";OUTROS;"";https://www.econodata.com.br/consulta-empresa/72082043001065-laban-laboratorio-de-analises-clinicas-ltda;serper;"72082043000,72082043001,72082043002";"";"";"";"";"";323
16544;PR;Bocaiúva do Sul;"Medprev Bocaiúva Do Sul - PR";OUTROS;"";https://medprev.online/unidade/medprev-bocaiuva-do-sul-pr/;serper;"";"";"";"";"";"";323
16554;PR;Bocaiúva do Sul;"Exames Toxicológicos Bocaiúva do Sul";OUTROS;"";https://www.exametoxicologico.com.br/exames-toxicologicos-parana/bocaiuva-do-sul/;serper;"4199858585,55119458905,5541998585859";"";"wa.me/5511945890504";"";"facebook.com/toxicologiapardini.exametoxicologico";"";323
16557;SC;Balneário Piçarras;"GINECOLOGIA E OBSTETRÍCIA";OUTROS;"";https://medclinicasc.com.br/especialidades/ginecologia-e-obstetricia.html;serper;"4733453712,55479994603";"";"api.whatsapp.com/send?phone=5547999460377";"instagram.com/medclinicasc";"facebook.com/medclinicasc";"";284
16565;SC;Balneário Piçarras;"Obstetra em Balneário Piçarras - SC | Valores Reduzidos";OUTROS;"";https://medprev.online/especialidades/obstetra-em-balneario-picarras-sc/;serper;"";"";"";"";"";"";284
16568;SC;Balneário Piçarras;"Balneário Piçarras";OUTROS;"";https://sindemcoocred.com.br/balneario-picarras/;serper;"4733786957";"contato@sindemcoocred.com.br";"";"";"";"";284
16569;SC;Balneário Piçarras;"teste de paternidade [mãe, filho (a) e sup. pai] - BARRALAB";OUTROS;"";https://barralab.com.br/exames_visualiza.php?visualiza=1761&nome=TESTE-DE-PATERNIDADE-MAE-FILHO-A-E-SUP-PAI;serper;"";"ana@barralab.com.br,labbarralab@hotmail.com,suportebarralab@hotmail.com";"";"";"";"";284
16572;SC;Balneário Piçarras;"Instruções do Exame - LABORATÓRIO ...";OUTROS;"";https://www.labfaita.com.br/instrucoes/view?id=DNADHP;serper;"4733426396,4733459036,47992437672";"Atendimento@labfaita.com.br,Atendimento@labfaita.com.brLaborat,Atendimento@labfaita.com.brPosto";"";"";"";"";284
16573;SC;Balneário Piçarras;"UROLOGIA – MED Clínica | Balneário Piçarras";LABORATORIO_ANDROLOGIA;"";https://medclinicasc.com.br/especialidades/urologia.html;serper;"4733453712,55479994603";"";"api.whatsapp.com/send?phone=5547999460377";"instagram.com/medclinicasc";"facebook.com/medclinicasc";"";284
16575;SC;Balneário Piçarras;"Urologista em Balneário Piçarras - SC | Valores Reduzidos";OUTROS;"";https://medprev.online/especialidades/urologista-em-balneario-picarras-sc/;serper;"";"";"";"";"";"";284
16576;SC;Balneário Piçarras;"BARRALAB - Balneário Piçarras";OUTROS;"";https://dlcorconvenios.com.br/rede_beneficios/barralab-balneario-picarras/;serper;"4733321248";"";"";"instagram.com/dlcorconvenios";"facebook.com/dlcorconveniosoficial";"";284
16577;SC;Balneário Piçarras;"Contato - MedClínica Piçarras";OUTROS;"";https://medclinicadotrabalho.com.br/contato/;serper;"47996671050,55479966710,55479966711";"";"api.whatsapp.com/send?phone=5547996671050,api.whatsapp.com/send?phone=5547996671131";"instagram.com/medtrabalho.sc";"";"";284
16578;SC;Balneário Piçarras;"PAPANICOLAOU - Citopatológico";OUTROS;"";https://www.barralab.com.br/exames_visualiza.php?visualiza=1747&nome=PAPANICOLAOU-Citopatolgico;serper;"";"ana@barralab.com.br,labbarralab@hotmail.com,suportebarralab@hotmail.com";"";"";"";"";284
